og_species
Rytigynia monantha
Rytigynia senegalensis
Rytigynia umbellulata
Saba comorensis
Saba senegalensis
Sabatia angularis
Sabia swinhoei
Sabicea africana
Sacciolepis africana
Sacciolepis cymbiandra
Sacoglottis amazonica
Saggitaria quyanensis
Sagittaria guayanensis
Sagittaria latifolia
Sagittaria trifolia
Saintpaulia confusa
Sairocarpus pusillus
Sairocarpus watsonii
Salacia cornifolia
Salacia gabunensis
Salacia klainei
Salacia madagascariensis
Salacia rhodesiaca
Salacia stuhlmanniana
Salix amygdaloides
Salix arctica
Salix aurita
Salix cinerea
Salix cordata
Salix fragilis
Salix glauca
Salix gracilistyla
Salix humilis
Salix lanata
Salix longifolia
Salix nigra
Salix polaris
Salix repens
Salix reticulata
Salix sieboldiana
Salix sp1 M_PL_014
Salix sp1 M_PL_045
Salix vulpina
Salpiglossis sinuata
Salpiglossus sp1 M_PL_001
Salpinctium natalense
Salsola komarovii
Salvadora persica
Salvia aethiopis
Salvia africana-caerulea
Salvia apiana
Salvia argentea
Salvia austriaca
Salvia chamelaeagnea
Salvia chiapensis
Salvia coccinea
Salvia elegans
Salvia fulgens
Salvia gesneriiflora
Salvia glabrescens
Salvia glutinosa
Salvia heerii
Salvia japonica
Salvia lanceolata
Salvia leucantha
Salvia mellifera
Salvia merjamie
Salvia microphylla
Salvia mocinoi
Salvia nutans
Salvia officinalis
Salvia repens
Salvia rosmarinus
Salvia sclarea
Salvia sclareoides
Salvia sellowiana
Salvia smyrnaea
Salvia splendens
Salvia triloba
Salvia verbenaca
Salvia verticillata
Salvia virgata
Samanea leptophylla
Sambucus canadensis
Sambucus ebulus subsp. africana
Sambucus nigra
Sambucus racemosa
Samolus floribundus
Samolus valerandi
Sandersonia aurantiaca
Sangiunaria canadensis
Sanguinaria canadensis
Sanguisorba officinalis
Sanicula canadensis
Sanicula elata
Sanicula graveolens
Sanicula gregaria
Sanicula marilandica
Sansevieria conspicua
Sansevieria cylindrica
Sansevieria ehrenbergii
Sansevieria erythraeae
Sansevieria forsskaliana
Sansevieria kirkii
Sansevieria kirkii var. kirkii
Sansevieria pearsonii
Sansevieria suffruticosa
Santalum acuminatum
Santalum album
Santalum lanceolatum
Santalum spicatum
Sapindus delavayi
Sapindus saponaria
Saponaria officinalis
Sarcocapnos pulcherrima
Sarcolaena oblongifolia
Sarcopera sessiliflora
Sarcophrynium brachystachyum
Sarcophrynium prionogonium
Sarcophrynium schweinfurthianum
Sarcophrynium villosum
Sarcopoterium spinosum
Sarcostemma clausum
Sarcozona praecox
Sargentodoxa cuneata
Sarracenia flava
Sarracenia purpurea
Saruma henryi
Sassafras albidum
Sassafras variifolium
Satureja hortensis
Satureja thymbra
Satyria panurensis
Satyria warszewiczii
Satyrium bicallosum
Satyrium bicorne
Satyrium bracteatum
Satyrium breve
Satyrium buchananii
Satyrium carneum
Satyrium carsonii
Satyrium chlorocorys
Satyrium coriifolium
Satyrium coriophoroides
Satyrium crassicaule
Satyrium cristatum
Satyrium erectum
Satyrium hallackii
Satyrium humile
Satyrium ligulatum
Satyrium longicauda
Satyrium longicolle
Satyrium lupulinum
Satyrium macrophyllum
Satyrium membranaceum
Satyrium microrrhynchum
Satyrium neglectum
Satyrium odorum
Satyrium paludosum
Satyrium parviflorum
Satyrium pumilum
Satyrium rhynchanthoides
Satyrium shirense
Satyrium sphaerocarpum
Satyrium stenopetalum
Satyrium stenopetalum subsp. brevicalcaratum
Satyrium trinerve
Satyrium volkensii
Sauropus brunonis
Sauropus elachophyllus
Sauropus rigens
Sauropus stenocladus
Saururus cernuus
Saussurea alpina
Saussurea gracilis
Saussurea yanagisawae
Sauvagesia angustifolia
Sauvagesia erecta
Sauvagesia rubiginosa
Savannosiphon euryphylla
Saxifraga aizoides
Saxifraga caespitosa
Saxifraga cernua
Saxifraga flagellaris
Saxifraga hederifolia
Saxifraga hirculus
Saxifraga nivalis
Saxifraga oppositifolia
Saxifraga sp1 M_PL_014
Saxifraga stolonifera
Saxifraga tricuspidata
Saxifraga triscupidata
Scabiosa albanensis
Scabiosa atropurpurea
Scabiosa buekiana
Scabiosa canescens
Scabiosa columbaria
Scabiosa incisa
Scabiosa japonica
Scabiosa stellata
Scabiosa tysonii
Scadoxus cinnabarinus
Scadoxus membranaceus
Scadoxus multiflorus
Scadoxus nutans
Scadoxus pole-evansii
Scadoxus puniceus
Scaevola aemula
Scaevola albida
Scaevola amblyanthera
Scaevola anchusifolia
Scaevola browniana
Scaevola crassifolia
Scaevola depauperata
Scaevola frutescens
Scaevola humilis
Scaevola parvibarbata
Scaevola parviflora
Scaevola parvifolia
Scaevola plumieri
Scaevola ramosissima
Scaevola restiacea
Scaevola sericea
Scaevola sp. Cockburn Range (G.W.Carr 3369 & A.C.Beauglehole 47147)
Scaevola spinescens
Scaevola taccada
Scalesia affinis
Scalesia beurii
Scalesia helleri
Scalesia pedunculata
Scalesia sp1 M_PL_026
Scaligeria cretica
Scandia geniculata
Scandia rosifolia
Scandix australis
Scandix pecten-veneris
Scaphopetalum blackii
Scaphopetalum thonneri
Scaveola plumieri
Schefflera abyssinica
Schefflera arboricola
Schefflera candelabrum
Schefflera crassipes
Schefflera digitata
Schefflera elegantissima
Schefflera elongata
Schefflera emiliana
Schefflera gabriellae
Schefflera heptaphylla
Schefflera inophylla
Schefflera leptophylla
Schefflera moratiana
Schefflera octophylla
Schefflera pachyphylla
Schefflera pancheri
Schefflera pentastyla
Schefflera piperoidea
Schefflera plerandroides
Schefflera polydactylis
Schefflera pseudocandelabrum
Schefflera reginae
Schefflera taomensis
Schefflera toto
Schefflera veillonorum
Schefflera veitchii
Schelhammera multiflora
Scheuchzeria palustris
Schima wallichii
Schinus molle
Schinus patagonicus
Schisandra chinensis
Schistostephium artemisiifolium
Schizachyrium nodulosum
Schizachyrium platyphyllum
Schizachyrium sanguineum
Schizanthus grahamii
Schizanthus pinnatus
Schizocarphus nervosus
Schizochilus flexuosus
Schizochilus sulphureus
Schizochilus zeyheri
Schizoglossum amatolicum
Schizoglossum cordifolium
Schizoglossum hamatum
Schizolobium parahyba
Schizophragma hydrangeoides
Schlechtendalia luzulaefolia
Schlechterella abyssinica
Schlumbergera russelianum
Schlumbergera truncata
Schoenia ayersii
Schoenia cassiniana
Schoenoplectiella senegalensis
Schoenoplectus corymbosus
Schoepfia chinensis
Schoepfia schreberi
Scholtzia involucrata
Schotia afra
Schotia brachypetala
Schouwia purpurea
Schrebera alata
Schrebera arborea
Schrebera trichoclada
Schumanniophyton magnificum
Schwenckia americana
Sciaphila ledermannii
Scilla autumnalis
Scirpus triqueter
Scleranthus biflorus
Scleranthus brockiei
Scleranthus fasciculatus
Scleranthus pungens
Scleranthus singuliflorus
Scleria bulbifera
Scleria distans
Scleria distans var. distans
Scleria terrestris
Sclerocarya birrea
Scolymus hispanicus
Scoparia dulcis
Scopolia carniolica
Scorzonea humilis
Scorzonera cana
Scorzonera humilis
Scorzonera lanata
Scorzoneroides autumnalis
Scottellia klaineana
Scrophularia alpestris
Scrophularia arguta
Scrophularia auriculata
Scrophularia balbisii
Scrophularia californica
Scrophularia canina
Scrophularia fontqueri
Scrophularia frutescens
Scrophularia glabrata
Scrophularia grandiflora
Scrophularia herminii
Scrophularia laevigata
Scrophularia lateriflora
Scrophularia marilandica
Scrophularia nodosa
Scrophularia oxyrhyncha
Scrophularia peregrina
Scrophularia pyrenaica
Scrophularia sambucifolia
Scrophularia scorodonia
Scrophularia sublyrata
Scrophularia tanacetifolia
Scrophularia valdesii
Scrophularia vernalis
Scrophularia viciosoi
Scurrula parasitica
Scutellaria canescans
Scutellaria hastifolia
Scutellaria indica
Scutellaria lateriflora
Scutellaria parvula
Scutellaria resinosa
Scutellaria versicolor
Scutia myrtina
Scypanthus elegans
Scyphostegia borneensis
Searsia anchietae
Searsia chirindensis
Searsia discolor
Searsia glauca
Searsia kirkii
Searsia laevigata
Searsia longipes
Searsia lucida
Searsia natalensis
Searsia pentaphylla
Searsia pyroides
Searsia rehmanniana
Searsia sp
Searsia zeyheri
Sebaea brachyphylla
Sebaea exacoides
Sebaea oligantha
Sebaea sedoides
Sebatia angularis
Secamone afzelii
Secamone alpini
Secamone brevipes
Secamone letouzeana
Secamone parvifolia
Sechium edule
Securidaca longipedunculata
Securidaca scandens
Securidaca welwitschii
Securinega suffruticosa
Sedum aizoon
Sedum formosanum
Sedum meyeri-johannis
Sedum mooneyi
Sedum rubrotinctum
Sedum sediforme
Sedum stenopetalum
Seemannia gymnostoma
Seemannia nematanthodes
Seemannia purpurascens
Seemannia sylvatica
Sehima nervosum
Selago canescens
Selago galpinii
Selenicereus megalanthus
Selinum carvifolia
Selliera radicans
Senecio abrotanifolius
Senecio amygdalifolius
Senecio anethifolius
Senecio arechavaletae
Senecio aureus
Senecio barbatus
Senecio bellidioides
Senecio bidwilli
Senecio bipinnatisectus
Senecio biserratus
Senecio brachypodus
Senecio bravensis
Senecio bupleuroides
Senecio bustillosianus
Senecio cannabifolius
Senecio cinerascens
Senecio conrathii
Senecio coronatus
Senecio cunninghamii
Senecio cyaneus
Senecio decurrens
Senecio deltoideus
Senecio diaschides
Senecio dolichocephalus
Senecio doronicum
Senecio elegans
Senecio engleranus
Senecio erubescens
Senecio erucaeformis
Senecio erucifolius
Senecio extensus
Senecio filaginoides
Senecio francisci
Senecio georgianus
Senecio glaucus subsp. coronopifolius
Senecio glomeratus
Senecio glossanthus
Senecio gregorii
Senecio grisebachii
Senecio gunnii
Senecio hispidulus
Senecio hochstetteri
Senecio hypoleucus
Senecio integerrimus
Senecio isatideus
Senecio jacobea
Senecio johnstonei
Senecio lacustrinus
Senecio lanibracteus
Senecio latifolius
Senecio lautus
Senecio linearifolius
Senecio lithostaurus
Senecio looseri
Senecio macranthus
Senecio macrocephalus
Senecio macrospermus
Senecio madagascariensis
Senecio magnificus
Senecio maranguensis
Senecio meyeri-johannis
Senecio myriocephalus
Senecio nanus
Senecio napifolius
Senecio nemorensis
Senecio nikoensis
Senecio odoratus
Senecio othonniflorus
Senecio oxyriifolius
Senecio pectinatus
Senecio phelleus
Senecio picridioides
Senecio pierotii
Senecio pinnatifolius
Senecio polyodon
Senecio pterophorus
Senecio purpureus
Senecio purtschelleri
Senecio quadridentatus
Senecio runcinifolius
Senecio schweinfurthii
Senecio scorzoneroides
Senecio selloi
Senecio sp1 M_PL_002
Senecio spanomerus
Senecio spathulatus
Senecio speciosus
Senecio squarrosus
Senecio steetzii
Senecio steudelii
Senecio subsessilis
Senecio subulatus
Senecio sylvaticus
Senecio tamoides
Senecio telekii
Senecio tricephalus
Senecio urundensis
Senecio vagus
Senecio velleioides
Senecio viscosus
Senecio vulgaris
Senegalia ataxacantha
Senegalia caffra
Senegalia dudgeonii
Senegalia erubescens
Senegalia erythrocalyx
Senegalia galpinii
Senegalia goetzei
Senegalia gourmaensis
Senegalia hereroensis
Senegalia laeta
Senegalia macrostachya
Senegalia montis-usti
Senegalia nigrescens
Senegalia polyacantha
Senegalia schweinfurthii
Senegalia senegal
Senegalia welwitschii
Senna alata
Senna aphylla
Senna artemisioides
Senna bicapsularis
Senna cardiosperma
Senna charlesiana
Senna coronilloides
Senna costata
Senna didymobotrya
Senna glutinosa
Senna hamersleyensis
Senna hirsuta
Senna italica
Senna notabilis
Senna obtusifolia
Senna occidentalis
Senna petersiana
Senna phyllodinea
Senna pleurocarpa
Senna podocarpa
Senna septemtrionalis
Senna siamea
Senna singueana
Senna sp
Senna sp. Austin (A.Strid 20210)
Senna sp. Meekatharra (E.Bailey 1-26)
Senna sp. Pine Creek (P.Martensz 480)
Senna spectabilis
Senna stowardii
Serapias vomeracea
Sericanthe chevalieri
Seringia cacaobrunnea
Seringia elliptica
Seringia nephrosperma
Seriphium alopecuroides
Seriphium kilimandscharicum
Seriphium plumosum
Serissa japonica
Serratula coronata insularis
Serratula tinctoria
Serruria acrocarpa
Serruria adscendens
Serruria aemula
Serruria aitonii
Serruria brownii
Serruria elongata
Serruria fasciflora
Serruria rebeloi
Serruria villosa
Sersalisia sericea
Sersalisia unmackiana
Sesamothamnus benguellensis
Sesamothamnus guerichii
Sesamum alatum
Sesamum angolense
Sesamum capense
Sesamum indicum
Sesamum marlothii
Sesamum triphyllum
Sesbania cannabina
Sesbania dalzielii
Sesbania goetzei
Sesbania leptocarpa
Sesbania pachycarpa
Sesbania pachycarpa subsp. dinterana
Sesbania punicea
Sesbania sesban
Seseli annuum
Seseli farrenyi
Seseli hippomarathrum
Seseli libanotis
Sesuvium crithmoides
Sesuvium portulacastrum
Sesuvium sesuvioides
Setaria geniculta
Setaria homonyma
Setaria sphacelata
Setchellanthus caeruleus
Seymeria macrophylla
Sherardia arvensis
Sherbournia bignoniiflora
Shonia tristigma
Shoshonea pulvinata
Shultesia brachyptera
Sicyos angulatus
Sida acuta
Sida ammophila
Sida argillacea
Sida arsiniata
Sida brachypoda
Sida calyxhymenia
Sida cordifolia
Sida corrugata
Sida cunninghamii
Sida ectogama
Sida fibulifera
Sida galheirensis
Sida goniocarpa
Sida hackettiana
Sida intricata
Sida linifolia
Sida ovata
Sida paniculata
Sida petrophila
Sida platycalyx
Sida rhombifolia
Sida rohlenae
Sida sp
Sida sp. L (A.M.Ashby 4202)
Sida sp. Musselbrook (M.B.Thomas+ MRS437)
Sida sp. Rainbow Valley (D.E.Albrecht 6601)
Sida sp. Simpson Desert dunes (P.K.Latz 18008)
Sida sp. Supplejack Station (T.S.Henshall 2345)
Sida sp. Wakaya Desert (P.K.Latz 11894)
Sida sp. dark green fruits (S.van Leeuwen 2260)
Sida sp. limestone (D.E.Albrecht 5748)
Sida sp. spiciform panicles (E.Leyland s.n. 14/8/1990)
Sida spenceriana
Sida spinosa
Sida spodochroma
Sida spp
Sida trichopoda
Sida urens
Sidastrum paniculatum
Sideritis argosphacelus
Sideritis nervosa
Sideroxylon cinereum
Sideroxylon inerme
Sideroxylon obtusifolium
Sideroxylon puberulum
Sideroxylon salicifolium
Siegesbeckia orientalis
Sieversia ciliata
Sieversia turbinata
Sigesbeckia orientalis
Silene acaulis
Silene acutifolia
Silene burchellii
Silene colorata
Silene dioica
Silene douglasii
Silene gallica
Silene glaucifolia
Silene halli
Silene latifolia
Silene nivea
Silene nocturna
Silene ornata
Silene sp1 M_PL_014
Silene stellata
Silene stockenii
Silene tridentata
Silene undulata
Silene vulgaris
Siloxerus multiflorus
Silphium integrifolium
Silphium laciniatum
Silphium perfoliatum
Silphium terebinthinaceum
Simethis mattiazzii
Simmondsia chinensis
Sinningia cooperi
Sinningia douglasii
Sinningia elatior
Sinningia gigantifolia
Sinningia glazioviana
Sinningia sp1 M_PL_030
Sipanea galioides
Siparuna decipiens
Siphanthera cordifolia
Siphocampylus convolvulaceus
Siphocampylus giganteus
Siphocampylus lauroanus
Siphocampylus longepedunculatus
Siphocampylus longipedunculatus
Siphocampylus paramicola
Siphocampylus sulfureus
Siphocampylus umbellatus
Siphonochilus aethiopicus
Siphonochilus kirkii
Siphonodon australis
Siphonodon celastrineus
Siphonodon pendulus
Sisymbrium canescens
Sisymbrium erysimoides
Sisymbrium irio
Sisymbrium orientale
Sisyndite spartea
Sisyranthus trichostomus
Sisyrinchium angustifolium
Sisyrinchium arenarium
Sisyrinchium gramineum
Sisyrinchium iridifolium
Sisyrinchium junceum
Sisyrinchium philippii
Sium cicutaefolium
Sium latifolium
Sium suave
Sladenia celastrifolia
Sloanea latifolia
Smeathmannia laevigata
Smeathmannia pubescens
Smilacina racemosa
Smilacina stellata
Smilacina trifolia
Smilax anceps
Smilax aspera
Smilax australis
Smilax calophylla
Smilax glauca
Smilax glyciphylla
Smilax herbacea
Smilax hispida
Smithiantha aurantiaca
Smithiantha canarina
Smyrnium olusatrum
Sobralia liliastrum
Solandra grandiflora
Solanecio angulatus
Solanecio cydoniifolius
Solanecio gigas
Solanecio mannii
Solanum aculeastrum
Solanum aculeatissimum
Solanum aethiopicum
Solanum agnewiorum
Solanum americanum
Solanum anguivi
Solanum aridicola
Solanum arundo
Solanum betaceum
Solanum campylacanthum
Solanum carolinense
Solanum centrale
Solanum cerasiferum
Solanum chacoense
Solanum chenopodinum
Solanum chrysotrichum
Solanum cleistogamum
Solanum coagulans
Solanum cyaneopurpureum
Solanum dasyphyllum
Solanum dennekense
Solanum donianum
Solanum dulcamara
Solanum elatius
Solanum ellipticum
Solanum erianthum
Solanum esuriale
Solanum ferocissimum
Solanum gardnerii
Solanum giganteum
Solanum havanense
Solanum inaequiradians
Solanum incanum
Solanum lanzae
Solanum lasiophyllum
Solanum linnaeanum
Solanum lithophilum
Solanum lycopersicum
Solanum macracanthum
Solanum macrocarpon
Solanum malindiense
Solanum marginatum
Solanum mauense
Solanum mauritianum
Solanum melongena
Solanum mitchellianum
Solanum nakurense
Solanum nigriviolaceum
Solanum nigrum
Solanum nummularium
Solanum orbiculatum
Solanum paniculatum
Solanum petrophilum
Solanum phoxocarpum
Solanum polhillii
Solanum pugiunculiferum
Solanum quadriloculatum
Solanum richardii
Solanum robustum
Solanum rostratum
Solanum schliebenii
Solanum schumannianum
Solanum seaforthianum
Solanum setaceum
Solanum sodomaeum
Solanum somalense
Solanum stipitatostellatum
Solanum stuckertii
Solanum sturtianum
Solanum terminale
Solanum tettense
Solanum thomsonii
Solanum tomatillo
Solanum tomentosum
Solanum torvum
Solanum umalilaense
Solanum usambarense
Solanum usaramense
Solanum villosum
Solanum violaceum
Solanum wrightii
Solanum zanzibarense
Solaria atropurpurea
Soldanella alpina
Soldanella pusilla
Solenomelus sisyrinchium
Solenophora calycosa
Solenophora tuerkheimiana
Solenostemma argel
Solidago canadensis
Solidago chilensis
Solidago graminifolia
Solidago juncea
Solidago missouriensis
Solidago nemoralis
Solidago ptarmicoides
Solidago rigida
Solidago sempervirens
Solidago serotina
Solidago speciosa
Solidago ulmifolia
Solidago virg-aurea
Solidago virga-aurea
Solidago virgaurea
Solidago virgaurea asiatica
Sommerfeltia spinulosa
Sonchus arvensis
Sonchus cf. ortunoi
Sonchus daltonii
Sonchus luxurians
Sonchus oleraceus
Sonchus palustris
Sonchus tenerrimus
Sonchus tenerrinus
Sonneratia alba
Sophora flavescens
Sophora tomentosa
Sophora tomentosa subsp. occidentalis
Sopubia conferta
Sopubia eminii
Sopubia lanata
Sopubia lanata var. densiflora
Sopubia mannii
Sopubia mannii var. mannii
Sopubia parviflora
Sorbus commixta
Sorbus sp1 M_PL_048
Sorindeia grandifolia
Sorindeia juglandifolia
Sorindeia madagascariensis
Sorocephalus pinifolius
Soulamea
Soulamea terminaloides
Sowerbaea laxiflora
Soyauxia talbotii
Sparaxis bulbifera
Sparaxis fragrans
Sparaxis grandiflora
Sparaxis tricolor
Sparaxis villosa
Sparmannia ricinocarpa
Spartium junceum
Spartocytisus supranubius
Spatalla curvifolia
Spatalla incurva
Spathiphyllum wallisii
Spathodea campanulata
Spatholirion longifolium
Specularia perfoliata
Spergula pentandra
Spergularia diandra
Spermacoce aequabilis
Spermacoce alata
Spermacoce assurgens
Spermacoce baileyana
Spermacoce brachystema
Spermacoce chaetocephala
Spermacoce constricta
Spermacoce dibrachiata
Spermacoce dolichosperma
Spermacoce erectiloba
Spermacoce fabiformis
Spermacoce filifolia
Spermacoce hillii
Spermacoce leptoloba
Spermacoce multiflora
Spermacoce occultiseta
Spermacoce octodon
Spermacoce ocymoides
Spermacoce papuana
Spermacoce princeae
Spermacoce radiata
Spermacoce ruelliae
Spermacoce sp. Andoom (A.Morton AM1150)
Spermacoce sp. Cylindrata (R.K.Harwood 1443)
Spermacoce sp. Garraway Creek (P.I.Forster PIF 15461)
Spermacoce sp. Lorim Point (A.Morton AM1237)
Spermacoce sp. Normanton (R.Pullen 8839)
Spermacoce stachydea
Spermacoce subvulgata
Spermacoce uniseta
Spermacoce verticillata
Sphaeranthus randii
Sphaeranthus steetzii
Sphaeranthus ukambensis
Sphaerocodon caffrum
Sphaerocodon obtusifolium
Sphaerolobium minus
Sphedamnocarpus galphimiifolius
Sphenocentrum jollyanum
Sphenoclea zeylanica
Sphenostemon lobosporus
Spigelia anthelmia
Spigelia marilandica
Spilanthes costata
Spilanthes mauritiana
Spilanthes stolonifera
Spilanthes urens
Spinacia oleracea
Spiraea alba
Spiraea betulifolia
Spiraea blumei
Spiraea cantoniensis
Spiraea japonica
Spiraea thunbergii
Spiraea tossensis
Spiranthes gracilis
Spiranthes sinensis
Spirostachys africana
Spirotheca rivieri
Spondianthus preussii
Spondias mombin
Spragueanella rhamnifolia
Sprekelia formosissima
Spuriopimpinella nikoensis
Spyridium coalitum
Spyridium nitidum
Spyridium parvifolium
Spyridium phlebophyllum
Spyridium phylicoides
Spyridium thymifolium
Spyridium vexilliferum
Spyridium waterhousei
Staberoha cernua
Stachtarpheta cayanensis
Stachys aethiopica
Stachys albi
Stachys albicaulis
Stachys annua
Stachys arvensis
Stachys coccinea
Stachys cretica
Stachys eriantha
Stachys germanica
Stachys lyallii
Stachys nigricans
Stachys palustris
Stachys pseudonigricans
Stachys recta
Stachys simplex
Stachys sylvatica
Stachytapheta jamaicensis
Stachytarpheta indica
Stachytarpheta jamaicensis
Stachyurus chinensis
Stachyurus praecox
Stackhousia aspericocca
Stackhousia intermedia
Stackhousia minima
Stackhousia monogyna
Stackhousia muricata
Stackhousia pubescens
Stackhousia pulvinaris
Stackhousia subterranea
Staelia galioides
Stanfieldiella imperforata
Stanleya pinnatifida
Staphylea bumalda
Staphylea trifolia
Stathmostelma pauciflorum
Stathmostelma spectabile
Staudtia kamerunensis
Stauntonia hexaPhylla
Stauracanthus genistoides
Staurogyne itatiaiae
Staurogyne letestuana
Steganotaenia araliacea
Stegnosperma halimifolium
Stegolepis ligulata
Stegolepsis angustata
Steironema ciliatum
Steironema lanceolatum
Steironema quadriflorum
Stellaria alsine
Stellaria graminea
Stellaria longiceps
Stellaria longifolia
Stellaria longipes
Stellaria media
Stellaria pallida
Stellaria palustris
Stellaria pubera
Stellaria pungens
Stellaria sp1 M_PL_014
Stellaria uchiyamana
Stemodia florulenta
Stemodia glabella
Stemodia kingii
Stemodia lathraia
Stemodia lythrifolia
Stemona australiana
Stenactis annuus
Stenandriopsis guineensis
Stenanthemum complicatum
Stenanthemum stipulosum
Stenanthera conostephioides
Stenanthium angustifolium
Stenocarpus acacioides
Stenodraba stenophylla
Stenoglottis fimbriata
Stenopadus talaumifolius
Stenopetalum anfractum
Stenopetalum lineare
Stenopetalum nutans
Stenopetalum pedicellare
Stenosemis angustifolia
Stephanandra incisa
Sterculia africana
Sterculia apetala
Sterculia appendiculata
Sterculia dawei
Sterculia oblonga
Sterculia quinqueloba
Sterculia setigera
Stereospermum harmsianum
Stereospermum kunthianum
Sternbergia lutea
Stevia satureiifolia
Stewartia monadelpha
Stictocardia beraviensis
Stictocardia macalusoi
Stifftia chrysantha
Stigmaphyllon auriculatum
Stigmaphyllon bogotense
Stigmaphyllon ciliatum
Stigmaphyllon diversifolium
Stigmaphyllon paralias
Stigmatophyllon auriculatum
Stilbe albiflora
Stillingia lineata
Stirlingia latifolia
Stoebe sp
Stokesia laevis
Stomatanthes africanus
Strasburgeria robusta
Strelitzia alba
Strelitzia nicolai
Strelitzia reginae
Strephonema sericeum
Streptanthus carinatus
Streptanthus glandulosus
Streptocarpus caulescens
Streptocarpus elongatus
Streptocarpus floribundus
Streptocarpus goetzei
Streptocarpus ionanthus
Streptocarpus montanus
Streptocarpus montigena
Streptocarpus nobilis
Streptocarpus primulifolius
Streptocarpus rexii
Streptocarpus teitensis
Streptoglossa adscendens
Streptoglossa bubakii
Streptoglossa odora
Striga asiatica
Striga aspera
Striga bilabiata
Striga brachycalyx
Striga elegans
Striga gesnerioides
Striga hermonthica
Striga klingii
Striga passargei
Strobilanthes persicifolia
Strobilanthopsis linifolia
Strobocalyx vidalii
Stromanthe jacquinii
Stromanthe thalia
Strombosia nigropunctata
Strombosia scheffleri
Strombosiopsis tetrandra
Strophanthus bequaertii
Strophanthus courmontii
Strophanthus eminii
Strophanthus gardeniiflorus
Strophanthus hispidus
Strophanthus kombe
Strophanthus petersianus
Strophanthus sarmentosus
Strophanthus welwitschii
Strophostyles helvola
Strophostyles pauciflora
Struchium sparganophorum
Strumaria gemmata
Strumaria spiralis
Strumaria tenella
Struthiola ciliata
Struthiola parviflora
Struthiola sp
Struthiola striata
Struthiola tomentosa
Strychnos angolensis
Strychnos cocculoides
Strychnos dale
Strychnos innocua
Strychnos kasengaensis
Strychnos lucens
Strychnos madagascariensis
Strychnos nux-vomica
Strychnos panganensis
Strychnos potatorum
Strychnos pungens
Strychnos spinosa
Strychnos usambarensis
Stuartina hamata
Stuartina muelleri
Stuckenia pectinata
Stylidium adnatum
Stylidium adpressum
Stylidium amoenum
Stylidium arenicola
Stylidium armeria
Stylidium austrocapense
Stylidium barleei
Stylidium bicolor
Stylidium breviscapum
Stylidium brunonianum
Stylidium bulbiferum
Stylidium caespitosum
Stylidium calcaratum
Stylidium ciliatum
Stylidium crassifolium
Stylidium crossocephalum
Stylidium dielsianum
Stylidium diuroides
Stylidium divaricatum
Stylidium ecorne
Stylidium eglandulosum
Stylidium elongatum
Stylidium fasciculatum
Stylidium graminifolium
Stylidium guttatum
Stylidium hirsutum
Stylidium humphreysii
Stylidium junceum
Stylidium longitubum
Stylidium montanum
Stylidium piliferum
Stylidium pubigerum
Stylidium repens
Stylidium rhipidium
Stylidium rhynchocarpum
Stylidium rigidifolium
Stylidium roseoalatum
Stylidium scandens
Stylidium schizanthum
Stylidium schoenoides
Stylidium semipartitum
Stylidium spathulatum
Stylidium spinulosum
Stylidium squamellosum
Stylidium utricularioides
Stylidium verticillatum
Stylobasium spathulatum
Stylochaeton hypogaeus
Stylochaeton lancifolius
Stylosanthes biflora
Stylosanthes erecta
Stylosanthes guianensis
Stylosanthes hamata
Stylosanthes humilis
Stylosanthes scabra
Stylosanthes viscosa
Styphelia acerosa
Styphelia exarrhena
Styphelia laeta
Styphelia triflora
Styrax japonica
Styrax officinalis
Succisa pratensis
Sullivantia oregana
Suregada boiviniana
Suriana maritima
Surreya diandra
Sutera halimifolia
Svitramia hatschbachii
Swainsona affinis
Swainsona burkei
Swainsona campylantha
Swainsona flavicarinata
Swainsona formosa
Swainsona galegifolia
Swainsona kingii
Swainsona laxa
Swainsona microphylla
Swainsona oligophylla
Swainsona oroboides
Swainsona phacoides
Swainsona stipularis
Swainsona tenuis
Swainsona thompsoniana
Swertia bimaculata
Swertia crassiuscula
Swertia japonica
Swertia kilimandscharica
Swertia subnivalis
Swertia tetrandra
Swertia usambarensis
Swertia volkensii
Swertia welwitschii
Swida controversa
Swida macrophylla
Swida stlonifera
Swietenia macrophylla
Syagrus vagans
Symphionema montanum
Symphonia globulifera
Symphonia tanalensis
Symphorema involucratum
Symphoricarpos albus
Symphoricarpos occidentalis
Symphoricarpos orbicularis
Symphyotrichum boreale
Symphyotrichum campestre
Symphyotrichum cordifolium
Symphyotrichum drummondii
Symphyotrichum eatonii
Symphyotrichum ericoides
Symphyotrichum falcatum
Symphyotrichum firmum
Symphyotrichum foliaceum
Symphyotrichum laeve
Symphyotrichum lanceolatum
Symphyotrichum lateriflorum
Symphyotrichum novae-angliae
Symphyotrichum oblongifolium
Symphyotrichum ontarionis
Symphyotrichum oolentangiense
Symphyotrichum pilosum
Symphyotrichum porteri
Symphyotrichum praealtum
Symphyotrichum puniceum
Symphyotrichum shortii
Symphyotrichum turbinellum
Symphytum officinale
Symplocos chinensis
Symplocos microcalyx
Symplocos zizyphoides
Synaptantha tillaeacea
Syncarpha argyropsis
Syncarpha canescens
Syncarpha vestita
Syncarpia glomulifera
Syncolostemon bracteosus
Syncolostemon densiflorus
Syncolostemon pretoriae
Synedrella nodiflora
Syngonanthus ngoweensis
